Date / Time,City,State,Shape,Duration,Summary,Posted
2/24/08 15:30,San Antonio,TX,Changing,5 minutes,Guitar Pick shaped UFO Flies Over Houses In San Antonio Subdivision,3/4/08
2/23/08 21:00,Florence,TX,Other,3 seconds,Clover shaped UFO with Red lights spotted near Florence TX,3/4/08
2/23/08 13:00,El Paso,TX,Fireball,about 3 seconds,There was a flash and it vanished...,3/4/08
2/21/08 22:15,Fort Worth,TX,Circle,1 minute,We were standing at the back door smoking a cigarette when I looked up to the right in the sky there  was a  one spinning disk  I only,3/31/08
2/21/08 18:00,Corpus Christi,TX,Light,2 minutes,Lights in corpus christi.,3/4/08
2/17/08 02:45,Orange,TX,Oval,5 minutes,"A bright light that looked like a star, but didn't move like one.",3/4/08
2/15/08 15:00,Austin,TX,Circle,20 seconds,"Car size, metallic, round sphere seen out window by passenger of commercial jet over Austin, Texas.",3/6/15
2/13/08 21:54,Carrollton,TX,Other,Maybe 2 minutes,"The object was moving pretty fast, going North East, Boomarang shape, No Lights on at all, Made NO Sound!",2/14/08
2/12/08 21:00,Weatherford,TX,Formation,5 minutes,"Light formations seen near Weatherford, Texas",2/14/08
2/12/08 13:30,El Paso,TX,Light,15 minutes,"Bright sphere, flashing light, changes in intensity and patterns.  Not consistent with weather balloon.",2/14/08
2/12/08 01:00,Wells,TX,Light,20 minutes,"This is a report of a UFO event in the town of Wells,Texas",12/23/13
2/10/08 11:00,Paris,TX,Cigar,Approx. 05 sec,After stepping outside for a short ciggerette break I noticed a vapor trail that I thought was much too close to the ground. Feeling th,2/14/08
2/9/08 15:00,Dallas,TX,Circle,2 minutes,"Yellow/orange light moving around slowly, appeared to be around 1,500' altitude",6/12/08
2/8/08 21:30,Laredo,TX,Other,1 minute,"Large ""V"" shape object over Laredo,Tx. 02-08-08",2/14/08
2/8/08 20:30,Corpus Christi,TX,Circle,2 minutes,"Enormous circular object hovered approx two minutes off shore of Port Aransas, TX on 02/08/08.",2/14/08
2/8/08 20:20,Plano,TX,Circle,15 mins,"Plano, Texas circular object with rotating flashing red lights",2/14/08
2/8/08 13:30,Dallas,TX,Cigar,3 seconds,cigar shape wingless aircraft seen over midday.,3/4/08
2/6/08 22:00,Encinal,TX,Sphere,15 min,Flaming sphereical object hovering and disappearing as jets neared its postion like a cat and mouse game.,2/14/08
2/4/08 22:38,Somerville County,TX,Circle,1:30 minute,((HOAX??))  i noticed two blue round lights flying west that glowed.,3/4/08
